StudentID,Age,Gender,Standard,AttendanceRate,AverageMarks,BehaviorIncidents,Extracurriculars,ParentEducationLevel,DropoutStatus
16614,11,M,6,0.82,68,0,4,Doctorate,1
16615,14,M,9,0.84,71,4,2,MiddleSchool,0
16616,12,M,7,0.88,90,4,0,MiddleSchool,0
16617,11,F,6,0.64,57,6,0,MiddleSchool,1
16618,14,F,9,0.73,88,0,3,Doctorate,0
16619,12,M,7,0.83,71,1,4,HighSchool,1
16620,13,F,8,0.91,72,2,2,Master,0
16621,15,M,10,0.91,66,5,1,HighSchool,0
16622,11,F,6,0.77,50,5,1,HighSchool,0
16623,14,M,9,0.79,72,6,2,Master,0
16624,14,F,9,0.76,93,4,3,Bachelor,0
16625,14,M,9,0.96,69,0,1,Doctorate,0
16626,11,M,6,0.78,68,3,2,Master,0
16627,13,M,8,0.63,66,3,3,Doctorate,1
16628,14,M,9,0.91,93,6,4,Doctorate,0
16629,15,M,10,0.86,43,1,4,Bachelor,0
16630,11,M,6,0.83,62,5,4,HighSchool,0
16631,14,F,9,0.73,56,4,4,HighSchool,0
16632,15,M,10,0.95,82,6,4,MiddleSchool,0
16633,13,M,8,0.95,62,1,1,HighSchool,1
16634,12,F,7,0.96,54,2,4,MiddleSchool,0
16635,11,M,6,0.61,79,5,2,Doctorate,1
16636,14,F,9,0.98,91,1,2,Master,0
16637,12,M,7,0.97,59,3,2,MiddleSchool,0
16638,12,M,7,0.92,75,2,1,HighSchool,0
16639,11,F,6,0.76,40,7,3,Bachelor,0
16640,14,F,9,0.92,63,5,0,Bachelor,1
16641,13,M,8,0.79,80,8,2,HighSchool,0
16642,15,M,10,0.72,72,5,0,HighSchool,1
16643,13,M,8,0.61,47,7,1,Bachelor,0
16644,11,F,6,0.63,46,1,1,Master,0
16645,13,F,8,0.99,88,1,4,Bachelor,0
16646,12,F,7,0.91,59,1,3,Doctorate,0
16647,11,F,6,0.75,89,0,0,HighSchool,1
16648,12,M,7,0.68,61,7,1,Master,1
16649,13,F,8,0.67,46,7,2,Master,0
16650,13,F,8,0.83,82,5,2,HighSchool,0
16651,13,F,8,0.81,79,5,1,Doctorate,0
16652,11,F,6,0.66,89,4,1,Doctorate,1
16653,14,M,9,0.68,46,6,1,Bachelor,0
16654,11,M,6,0.6,90,2,2,Bachelor,1
16655,12,F,7,0.61,42,6,2,HighSchool,1
16656,14,M,9,0.79,72,7,2,HighSchool,0
16657,12,F,7,0.75,56,5,1,Bachelor,1
16658,12,F,7,0.69,47,2,1,Master,0
16659,12,M,7,0.76,58,4,0,MiddleSchool,1
16660,12,M,7,0.85,61,4,1,Doctorate,0
16661,13,M,8,0.88,44,2,1,HighSchool,0
16662,13,F,8,0.93,57,2,1,HighSchool,0
16663,11,F,6,0.77,71,1,3,Doctorate,0
16664,14,F,9,0.89,51,5,2,Master,0
16665,11,F,6,0.69,48,7,2,Master,0
16666,11,M,6,0.76,58,1,1,Bachelor,1
16667,13,F,8,0.86,87,6,0,Bachelor,1
16668,15,M,10,0.9,82,5,3,Master,0
16669,14,F,9,0.71,49,2,4,MiddleSchool,1
16670,13,F,8,0.76,49,3,4,Master,0
16671,14,F,9,0.64,63,2,4,HighSchool,0
16672,14,F,9,0.91,76,5,0,MiddleSchool,0
16673,13,F,8,0.74,56,8,3,Bachelor,1
16674,15,M,10,0.98,42,4,1,Master,0
16675,13,M,8,0.95,83,8,4,Bachelor,0
16676,15,F,10,0.72,48,1,4,Bachelor,0
16677,14,M,9,0.73,95,7,4,Doctorate,0
16678,11,M,6,0.85,63,0,3,Master,0
16679,14,M,9,0.66,41,6,2,Master,0
16680,15,M,10,0.76,50,6,1,MiddleSchool,1
16681,12,M,7,0.87,66,6,1,HighSchool,1
16682,14,F,9,0.69,85,2,4,Bachelor,0
16683,14,F,9,0.85,65,2,4,MiddleSchool,0
16684,11,F,6,0.98,86,1,4,Doctorate,0
16685,12,F,7,0.94,43,4,0,MiddleSchool,0
16686,11,F,6,0.71,83,3,0,Bachelor,0
16687,12,F,7,0.67,75,1,2,Master,0
16688,12,F,7,0.78,95,2,3,Master,0
16689,12,F,7,0.98,46,3,1,MiddleSchool,0
16690,11,M,6,0.74,62,0,1,HighSchool,0
16691,13,M,8,0.69,59,7,2,HighSchool,0
16692,14,F,9,0.65,45,4,1,MiddleSchool,0
16693,15,M,10,0.88,41,6,3,Bachelor,0
16694,12,F,7,0.94,74,7,1,Doctorate,0
16695,11,F,6,0.81,90,3,1,HighSchool,0
16696,15,F,10,0.9,82,4,0,Master,0
16697,11,M,6,0.9,83,6,3,Master,0
16698,15,F,10,0.92,70,1,4,Bachelor,0
16699,12,M,7,0.64,69,0,4,Doctorate,1
16700,14,F,9,0.65,84,2,3,Master,0
16701,12,M,7,0.78,51,5,4,Master,0
16702,11,F,6,0.85,49,2,1,Master,1
16703,14,F,9,0.95,56,1,4,Bachelor,0
16704,12,M,7,0.87,60,8,0,Bachelor,0
16705,11,M,6,0.99,77,7,3,HighSchool,1
16706,12,F,7,0.92,49,1,0,Doctorate,1
16707,11,F,6,0.81,70,1,0,MiddleSchool,0
16708,12,M,7,0.72,75,1,0,Doctorate,0
16709,15,M,10,0.91,89,2,2,Bachelor,0
16710,11,F,6,0.65,60,0,4,HighSchool,0
16711,13,M,8,0.71,73,2,4,Master,0
16712,14,F,9,0.88,93,1,4,Master,0
16713,15,M,10,0.61,95,1,4,Doctorate,1
16714,12,F,7,0.98,70,4,2,Bachelor,1
16715,12,F,7,0.76,54,7,4,MiddleSchool,0
16716,11,M,6,0.7,42,0,3,Master,1
16717,11,F,6,0.96,44,5,0,MiddleSchool,0
16718,13,M,8,0.71,40,4,3,Doctorate,0
16719,15,M,10,0.92,41,6,1,Doctorate,0
16720,12,F,7,0.87,83,4,4,Doctorate,0
16721,14,M,9,0.76,40,1,2,HighSchool,0
16722,11,F,6,0.96,81,5,4,Master,0
16723,13,M,8,0.85,94,1,3,Master,0
16724,13,F,8,0.84,53,4,3,MiddleSchool,0
16725,12,M,7,0.96,48,4,4,HighSchool,0
16726,13,M,8,0.65,43,7,4,Doctorate,0
16727,12,F,7,0.89,66,5,3,MiddleSchool,0
16728,15,M,10,0.91,76,5,3,HighSchool,1
16729,11,M,6,0.77,92,4,1,Bachelor,0
16730,12,F,7,0.7,88,6,3,Doctorate,1
16731,14,F,9,0.67,70,6,1,Master,1
16732,11,M,6,0.73,41,4,0,Master,0
16733,13,M,8,0.83,67,8,2,Doctorate,0
16734,15,M,10,0.8,67,2,0,HighSchool,0
16735,11,F,6,0.84,73,8,2,Master,0
16736,13,F,8,0.61,59,4,4,HighSchool,1
16737,12,F,7,0.95,68,6,4,Master,0
16738,15,F,10,0.79,56,6,3,Bachelor,0
16739,12,F,7,0.97,54,5,1,Bachelor,1
16740,14,F,9,0.99,82,1,4,MiddleSchool,0
16741,12,M,7,0.96,76,5,3,Bachelor,0
16742,12,M,7,0.8,50,2,2,Doctorate,0
16743,11,F,6,0.9,60,2,2,MiddleSchool,0
16744,11,F,6,0.82,49,4,3,Doctorate,0
16745,12,F,7,0.87,89,3,3,Master,0
16746,12,M,7,0.87,78,5,2,HighSchool,0
16747,14,M,9,0.91,67,7,1,Doctorate,1
16748,11,M,6,0.84,77,5,0,HighSchool,0
16749,12,F,7,0.69,81,5,3,Doctorate,1
16750,15,M,10,0.79,50,3,0,Bachelor,0
16751,14,M,9,0.97,58,6,0,Master,0
16752,15,F,10,0.69,76,2,3,Bachelor,0
16753,15,M,10,1.0,58,0,3,MiddleSchool,0
16754,15,F,10,0.66,68,4,2,HighSchool,0
16755,12,M,7,0.69,91,6,1,Bachelor,1
16756,11,F,6,0.74,51,0,3,Bachelor,0
16757,12,M,7,0.74,86,6,1,Bachelor,0
16758,14,M,9,0.95,62,8,1,Doctorate,0
16759,13,M,8,0.84,73,5,2,Master,0
16760,14,F,9,0.68,60,5,3,HighSchool,1
16761,13,F,8,0.78,53,7,4,HighSchool,1
16762,13,M,8,0.77,85,6,2,Doctorate,0
16763,14,F,9,0.73,43,2,1,MiddleSchool,0
16764,13,M,8,0.77,86,4,0,Master,0
16765,12,F,7,0.65,57,4,0,MiddleSchool,0
16766,14,F,9,0.78,84,2,3,Bachelor,1
16767,13,M,8,0.95,68,6,0,MiddleSchool,1
16768,13,M,8,0.99,92,6,4,HighSchool,0
16769,11,M,6,0.88,69,5,1,MiddleSchool,0
16770,14,F,9,0.68,72,5,1,Bachelor,1
16771,15,F,10,0.88,69,7,4,Doctorate,1
16772,13,F,8,0.82,41,4,1,MiddleSchool,1
16773,13,M,8,0.68,91,1,2,HighSchool,1
16774,12,F,7,0.99,67,2,0,Doctorate,0
16775,11,F,6,0.92,75,2,0,Doctorate,1
16776,14,F,9,0.72,76,4,3,MiddleSchool,0
16777,15,M,10,0.76,84,0,1,HighSchool,0
16778,15,M,10,0.71,76,3,3,MiddleSchool,0
16779,15,M,10,0.78,79,4,4,Master,1
16780,12,M,7,0.61,69,5,4,HighSchool,1
16781,14,M,9,0.77,88,4,0,Bachelor,0
16782,14,F,9,0.82,40,2,2,Doctorate,0
16783,11,M,6,0.83,66,0,0,Master,0
16784,14,F,9,0.69,71,8,3,MiddleSchool,0
16785,15,M,10,0.93,52,8,1,Bachelor,0
16786,11,F,6,0.95,45,1,2,Bachelor,1
16787,14,M,9,0.76,60,7,0,Bachelor,0
16788,11,F,6,0.91,67,8,4,MiddleSchool,1
16789,15,F,10,0.74,53,8,4,Master,1
16790,12,F,7,0.95,87,3,0,MiddleSchool,0
16791,11,F,6,0.99,40,1,0,Bachelor,0
16792,15,F,10,0.83,95,2,4,Master,0
16793,14,M,9,0.64,78,7,2,HighSchool,0
16794,15,F,10,0.69,75,0,4,HighSchool,0
16795,14,F,9,0.84,57,4,3,Bachelor,0
16796,11,M,6,0.96,40,1,2,HighSchool,1
16797,15,M,10,0.66,81,0,2,Doctorate,0
16798,14,M,9,0.88,54,6,1,MiddleSchool,0
16799,15,M,10,0.65,67,6,2,Bachelor,0
16800,13,F,8,0.69,86,5,1,Doctorate,0
16801,14,F,9,0.89,47,6,1,Master,0
16802,11,F,6,0.97,92,0,1,Master,0
16803,11,F,6,0.86,64,3,3,HighSchool,0
16804,15,F,10,0.91,70,0,3,Bachelor,0
16805,13,M,8,0.98,46,0,4,MiddleSchool,0
16806,11,F,6,0.98,73,0,4,MiddleSchool,0
16807,15,M,10,0.93,50,5,0,Master,1
16808,12,M,7,0.6,62,4,3,MiddleSchool,1
16809,14,F,9,0.69,48,1,4,Master,0
16810,12,F,7,0.77,78,8,0,Master,0
16811,12,M,7,0.72,70,7,2,Doctorate,1
16812,12,M,7,0.69,61,5,0,Doctorate,0
16813,15,F,10,0.87,64,3,0,Doctorate,0
16814,13,F,8,0.74,88,5,4,MiddleSchool,0
16815,15,M,10,1.0,44,2,2,MiddleSchool,0
16816,13,M,8,0.62,42,1,4,MiddleSchool,0
16817,13,F,8,0.62,43,8,0,Doctorate,0
16818,13,M,8,0.68,56,4,4,MiddleSchool,1
16819,12,M,7,0.71,68,2,4,Doctorate,0
16820,13,M,8,0.68,78,8,0,HighSchool,0
16821,15,F,10,0.89,48,8,1,MiddleSchool,0
16822,15,M,10,0.83,80,0,1,Bachelor,0
16823,11,M,6,0.96,63,6,2,Master,1
16824,14,M,9,0.96,43,7,0,MiddleSchool,0
16825,12,M,7,0.98,55,7,1,Master,1
16826,15,F,10,0.85,43,8,2,Bachelor,0
16827,15,M,10,0.74,61,0,2,Master,0
16828,12,F,7,0.71,94,4,3,HighSchool,0
16829,11,M,6,0.87,72,1,3,MiddleSchool,0
16830,11,M,6,0.96,86,2,0,Bachelor,0
16831,12,F,7,0.92,89,5,0,HighSchool,0
16832,15,M,10,0.77,90,2,2,Master,0
16833,13,F,8,0.69,48,8,1,Bachelor,0
16834,12,M,7,0.63,65,7,4,HighSchool,1
16835,15,F,10,0.72,57,7,0,Bachelor,0
16836,13,M,8,0.98,90,8,1,HighSchool,0
16837,15,F,10,0.86,50,8,3,Master,1
16838,12,M,7,0.73,85,6,2,Doctorate,0
16839,12,F,7,0.76,41,4,1,HighSchool,1
16840,11,F,6,0.75,68,5,4,Bachelor,1
16841,13,M,8,0.65,42,7,4,Bachelor,0
16842,13,M,8,0.68,69,7,2,Master,0
16843,12,F,7,0.7,40,5,2,HighSchool,0
16844,13,M,8,0.94,81,2,2,MiddleSchool,0
16845,14,M,9,0.94,68,0,1,HighSchool,0
16846,12,M,7,0.89,74,8,4,Doctorate,0
16847,15,M,10,0.74,91,7,2,Bachelor,1
16848,11,M,6,0.69,66,6,3,Master,0
16849,13,F,8,0.69,89,2,0,Doctorate,0
16850,11,M,6,0.65,84,8,3,HighSchool,0
16851,11,F,6,0.68,83,2,0,HighSchool,0
16852,14,F,9,0.76,53,1,2,Bachelor,0
16853,11,F,6,1.0,69,7,1,Bachelor,1
16854,14,F,9,0.83,72,6,3,Bachelor,1
16855,13,M,8,0.86,44,0,3,Master,0
16856,13,M,8,0.92,77,6,1,Bachelor,0
16857,15,M,10,0.88,57,8,2,Bachelor,1
16858,11,M,6,0.69,81,8,3,HighSchool,0
16859,13,F,8,1.0,68,8,3,Master,0
16860,14,M,9,0.69,89,2,4,Master,1
16861,12,M,7,0.79,60,2,1,Master,0
16862,12,M,7,0.85,68,7,4,HighSchool,0
16863,13,M,8,0.74,66,6,1,HighSchool,0
16864,11,F,6,0.87,88,1,0,Bachelor,0
16865,12,F,7,0.99,69,2,3,HighSchool,0
16866,13,M,8,0.62,57,2,4,Master,0
16867,15,F,10,0.8,43,7,1,Bachelor,1
16868,13,M,8,0.82,76,2,4,HighSchool,1
16869,14,F,9,0.71,91,2,1,Master,0
16870,14,F,9,0.64,42,0,4,MiddleSchool,0
16871,15,M,10,0.92,50,0,0,MiddleSchool,0
16872,12,M,7,0.88,81,2,2,MiddleSchool,0
16873,11,M,6,0.97,92,1,2,Master,0
16874,12,M,7,0.86,49,8,2,MiddleSchool,0
16875,13,M,8,0.68,66,8,4,HighSchool,1
16876,14,M,9,0.98,69,0,4,Master,0
16877,14,M,9,0.71,45,6,2,Doctorate,1
16878,13,M,8,0.86,46,1,0,Master,0
16879,11,F,6,0.62,94,4,2,Bachelor,0
16880,11,M,6,0.67,73,8,2,MiddleSchool,0
16881,13,M,8,0.69,80,1,0,Bachelor,1
16882,11,F,6,0.87,41,7,3,MiddleSchool,0
16883,11,F,6,0.86,76,5,3,MiddleSchool,0
16884,12,F,7,0.83,72,4,4,MiddleSchool,0
16885,15,F,10,0.9,78,1,4,Doctorate,0
16886,13,M,8,0.98,51,2,3,Doctorate,1
16887,15,M,10,0.92,95,2,0,Doctorate,0
16888,11,F,6,0.85,55,2,1,MiddleSchool,1
16889,12,M,7,0.66,76,3,4,Bachelor,1
16890,15,M,10,0.67,55,5,0,HighSchool,0
16891,14,F,9,0.84,86,1,2,Master,1
16892,13,M,8,0.67,67,6,0,MiddleSchool,0
16893,15,F,10,0.9,59,8,0,Doctorate,0
16894,13,M,8,0.93,76,5,1,Master,1
16895,14,F,9,0.88,60,2,0,Bachelor,0
16896,11,F,6,0.87,62,7,0,Doctorate,0
16897,14,F,9,0.67,75,2,2,Master,0
16898,14,M,9,0.86,62,0,3,Master,0
16899,13,F,8,0.71,44,1,3,MiddleSchool,0
16900,12,M,7,0.83,48,8,2,Doctorate,0
16901,12,M,7,0.79,83,2,4,Master,0
16902,13,F,8,0.9,82,2,0,Bachelor,0
16903,13,F,8,0.76,50,5,4,Doctorate,0
16904,11,M,6,0.98,79,4,0,Doctorate,0
16905,12,F,7,0.88,75,1,3,Doctorate,0
16906,14,F,9,0.93,54,0,0,Doctorate,0
16907,14,F,9,0.75,92,4,0,MiddleSchool,0
16908,15,M,10,0.66,81,4,3,Doctorate,1
16909,15,M,10,0.7,60,7,4,HighSchool,1
16910,12,M,7,0.67,81,4,0,Bachelor,0
16911,13,F,8,0.8,81,5,2,Bachelor,0
16912,13,F,8,0.69,71,8,4,MiddleSchool,0
16913,11,F,6,0.66,95,3,4,Doctorate,0
16914,14,F,9,0.67,79,8,3,Bachelor,1
16915,15,M,10,0.73,69,5,3,Doctorate,0
16916,14,M,9,0.66,63,1,3,MiddleSchool,0
16917,13,M,8,0.82,76,4,1,Doctorate,0
16918,13,M,8,0.95,45,4,2,Doctorate,0
16919,14,F,9,0.75,63,0,2,MiddleSchool,0
16920,13,F,8,0.78,61,8,0,Master,1
16921,11,F,6,0.78,78,0,2,Master,0
16922,14,F,9,0.76,84,5,0,HighSchool,0
16923,13,F,8,0.78,57,0,4,HighSchool,0
16924,15,M,10,0.96,79,2,4,HighSchool,0
16925,12,F,7,0.84,46,5,1,MiddleSchool,0
16926,15,F,10,0.61,65,1,2,Master,0
16927,13,M,8,0.87,87,3,0,MiddleSchool,0
16928,15,F,10,0.69,60,7,3,Doctorate,0
16929,15,M,10,0.74,80,5,0,Master,0
16930,11,F,6,0.71,69,0,0,Doctorate,0
16931,12,M,7,0.75,95,8,4,Doctorate,1
16932,15,M,10,0.7,93,6,2,MiddleSchool,0
16933,14,M,9,0.79,68,5,1,Doctorate,0
16934,13,F,8,0.69,55,0,3,MiddleSchool,0
16935,14,F,9,0.91,40,1,1,Doctorate,0
16936,12,M,7,0.73,85,4,1,Bachelor,0
16937,15,M,10,0.73,51,3,4,Bachelor,0
16938,14,M,9,0.98,53,4,3,Doctorate,0
16939,12,F,7,0.92,54,4,1,Bachelor,1
16940,11,M,6,0.84,55,3,3,MiddleSchool,0
16941,12,F,7,0.78,73,5,1,Doctorate,0
16942,14,F,9,0.88,65,1,2,Bachelor,0
16943,15,M,10,0.88,58,5,2,Bachelor,0
16944,14,F,9,0.67,68,8,2,HighSchool,0
16945,11,M,6,0.66,69,4,3,Doctorate,0
16946,14,F,9,0.97,49,7,0,Bachelor,1
16947,11,M,6,0.88,75,0,2,Master,0
16948,12,M,7,0.69,78,5,0,Doctorate,0
16949,15,F,10,0.66,70,2,3,Doctorate,0
16950,12,F,7,0.93,90,7,4,Doctorate,0
16951,14,F,9,0.91,59,3,3,Master,0
16952,11,F,6,0.71,67,8,2,Bachelor,1
16953,12,F,7,0.69,67,7,3,HighSchool,1
16954,11,F,6,0.82,43,5,1,HighSchool,0
16955,13,M,8,0.66,50,0,3,Master,0
16956,12,M,7,0.85,74,1,4,Doctorate,0
16957,15,M,10,0.85,45,6,2,MiddleSchool,0
16958,11,M,6,0.99,56,3,0,MiddleSchool,1
16959,15,F,10,0.74,41,7,1,Master,0
16960,14,M,9,0.81,41,2,0,MiddleSchool,0
16961,15,M,10,0.84,71,7,1,MiddleSchool,0
16962,12,F,7,0.61,67,8,2,Master,1
16963,15,F,10,0.85,48,7,4,MiddleSchool,1
16964,15,M,10,0.85,60,6,4,MiddleSchool,0
16965,15,M,10,0.89,54,6,2,Master,1
16966,15,F,10,0.68,79,1,3,MiddleSchool,0
16967,14,M,9,0.67,94,8,1,Doctorate,1
16968,14,F,9,0.96,45,4,2,MiddleSchool,0
16969,14,F,9,0.63,71,4,0,Master,0
16970,12,M,7,0.69,65,6,4,MiddleSchool,0
16971,11,M,6,0.78,83,4,0,Bachelor,0
16972,12,M,7,0.6,93,1,1,Bachelor,0
16973,15,M,10,0.87,82,0,0,Master,0
16974,15,M,10,0.82,82,4,0,MiddleSchool,0
16975,15,F,10,0.89,59,4,3,Bachelor,1
16976,12,F,7,0.99,55,2,0,MiddleSchool,0
16977,14,M,9,0.87,67,0,0,HighSchool,0
16978,12,F,7,0.97,51,5,0,Master,1
16979,13,M,8,0.75,89,1,0,MiddleSchool,0
16980,13,M,8,0.62,40,0,2,Doctorate,1
16981,12,F,7,0.8,79,7,3,MiddleSchool,0
16982,11,F,6,0.92,65,6,3,HighSchool,0
16983,11,M,6,0.98,42,2,0,MiddleSchool,0
16984,14,M,9,0.77,57,5,1,Doctorate,1
16985,14,F,9,0.67,80,1,2,Bachelor,0
16986,15,F,10,0.67,68,8,1,Master,0
16987,13,M,8,0.97,44,2,2,HighSchool,1
16988,14,F,9,0.94,46,3,4,HighSchool,1
16989,12,F,7,0.73,48,5,4,Doctorate,0
16990,14,M,9,0.78,58,0,3,Master,0
16991,15,M,10,0.97,42,0,1,Master,0
16992,15,F,10,0.76,76,6,0,HighSchool,1
16993,11,F,6,0.91,82,8,3,MiddleSchool,0
16994,15,M,10,0.83,77,8,2,Bachelor,0
16995,12,M,7,0.7,76,2,1,Doctorate,0
16996,12,F,7,0.97,54,4,3,Doctorate,0
16997,14,F,9,0.97,82,1,2,HighSchool,1
16998,15,F,10,0.82,74,3,4,Doctorate,0
16999,14,F,9,0.67,86,1,2,Master,1
17000,11,F,6,0.69,73,0,0,HighSchool,0
17001,14,M,9,0.84,68,0,2,HighSchool,0
17002,11,M,6,0.91,94,6,3,Master,0
17003,13,M,8,0.99,95,1,1,Master,0
17004,15,F,10,0.76,60,2,1,Bachelor,0
17005,11,F,6,0.91,71,7,3,Master,0
17006,15,F,10,0.78,47,0,1,MiddleSchool,0
17007,12,F,7,0.76,64,1,3,Master,1
17008,13,F,8,0.7,85,0,2,Doctorate,0
17009,12,M,7,0.7,78,2,2,Bachelor,0
17010,11,F,6,0.77,76,8,1,Master,0
17011,11,M,6,0.91,46,2,2,HighSchool,0
17012,12,M,7,0.69,63,3,0,Bachelor,0
17013,13,M,8,0.79,51,4,0,HighSchool,0
17014,12,M,7,0.91,47,0,4,Bachelor,1
17015,13,M,8,0.94,80,1,2,Master,0
17016,11,M,6,0.6,40,2,1,Bachelor,1
17017,13,M,8,0.93,45,2,0,Doctorate,0
17018,13,F,8,0.79,76,6,3,Master,0
17019,12,F,7,0.79,43,3,2,MiddleSchool,0
17020,11,F,6,0.85,84,8,1,MiddleSchool,1
17021,15,M,10,0.79,56,2,3,Master,0
17022,12,M,7,0.96,73,7,4,MiddleSchool,0
17023,12,F,7,0.86,65,4,3,Doctorate,0
17024,13,F,8,0.62,65,8,3,Master,1
17025,15,M,10,0.65,61,4,3,Bachelor,0
17026,14,F,9,0.95,49,5,3,Master,0
17027,13,F,8,0.81,57,8,2,HighSchool,0
17028,14,M,9,0.88,75,4,3,Doctorate,1
17029,11,F,6,0.65,54,0,2,MiddleSchool,0
17030,15,F,10,0.86,46,4,4,Bachelor,0
17031,13,M,8,0.93,55,8,2,MiddleSchool,0
17032,12,M,7,0.61,87,8,4,Doctorate,0
17033,14,M,9,0.68,74,7,1,Master,0
17034,12,F,7,0.76,63,0,1,Master,0
17035,11,M,6,0.62,92,3,4,HighSchool,0
17036,13,F,8,0.72,95,0,0,HighSchool,1
17037,14,F,9,0.96,45,2,4,Master,0
17038,14,F,9,0.99,55,3,1,HighSchool,1
17039,11,F,6,0.79,86,5,2,Bachelor,0
17040,12,M,7,0.87,82,5,4,Master,0
17041,14,M,9,0.94,84,8,4,Doctorate,0
17042,15,M,10,0.84,69,1,1,MiddleSchool,0
17043,11,F,6,0.84,69,7,2,HighSchool,1
17044,13,F,8,0.71,47,8,2,Doctorate,1
17045,13,F,8,0.67,78,7,2,Doctorate,0
17046,13,M,8,0.91,88,5,0,Master,1
17047,14,F,9,0.86,64,4,0,HighSchool,0
17048,11,F,6,0.99,67,3,0,MiddleSchool,0
17049,14,M,9,0.87,71,1,3,HighSchool,0
17050,12,M,7,0.73,86,0,2,HighSchool,0
17051,14,M,9,0.84,44,1,2,Bachelor,0
17052,11,F,6,0.76,52,8,0,HighSchool,0
17053,12,M,7,0.75,65,2,4,Doctorate,0
17054,11,F,6,0.86,54,7,0,Master,0
17055,11,F,6,0.95,89,5,0,MiddleSchool,0
17056,13,F,8,0.65,72,3,0,HighSchool,0
17057,14,F,9,0.73,57,0,4,Master,0
17058,13,F,8,0.73,55,3,2,MiddleSchool,0
17059,15,F,10,0.67,45,4,3,Master,1
17060,11,M,6,0.72,85,4,2,HighSchool,1
17061,11,F,6,0.73,68,3,2,Doctorate,0
17062,14,F,9,0.98,78,6,1,MiddleSchool,0
17063,11,F,6,0.78,93,7,0,Bachelor,1
17064,11,M,6,0.69,55,0,4,Doctorate,0
17065,15,M,10,0.91,89,4,0,Master,0
17066,12,M,7,0.94,53,6,3,Master,0
17067,15,M,10,0.85,60,2,1,Doctorate,0
17068,15,F,10,0.95,79,3,0,Bachelor,0
17069,11,M,6,0.7,88,4,1,Doctorate,1
17070,15,F,10,0.96,78,0,4,Master,0
17071,12,M,7,0.99,69,6,3,Master,0
17072,11,M,6,0.77,40,0,2,Bachelor,1
17073,14,M,9,0.93,46,7,1,Doctorate,0
17074,13,F,8,0.89,68,1,0,MiddleSchool,0
17075,14,F,9,0.61,71,8,2,HighSchool,0
17076,13,M,8,0.74,72,6,2,MiddleSchool,0
17077,12,F,7,0.93,68,1,2,Master,0
17078,15,M,10,0.68,61,8,3,Doctorate,0
17079,15,F,10,0.97,43,2,4,Bachelor,1
17080,11,M,6,0.66,51,2,2,Master,0
17081,13,F,8,0.73,40,6,0,Bachelor,1
17082,15,F,10,0.72,43,6,3,Doctorate,0
17083,14,M,9,0.71,73,0,3,Master,0
17084,15,F,10,0.71,91,5,2,Master,0
17085,12,M,7,0.77,61,8,3,Master,1
17086,13,F,8,0.93,50,3,3,MiddleSchool,0
17087,14,F,9,0.67,52,2,0,MiddleSchool,1
17088,11,F,6,0.72,66,2,0,Master,0
17089,14,F,9,0.8,61,6,1,HighSchool,0
17090,12,F,7,0.99,72,0,4,HighSchool,1
17091,14,M,9,0.85,78,5,4,HighSchool,0
17092,11,F,6,0.8,81,4,1,HighSchool,0
17093,15,M,10,0.71,54,4,4,Bachelor,0
17094,13,F,8,0.61,66,3,3,MiddleSchool,0
17095,14,F,9,0.91,91,1,3,MiddleSchool,0
17096,15,M,10,0.64,60,5,3,MiddleSchool,0
17097,13,M,8,0.87,40,0,2,Bachelor,0
17098,13,M,8,0.8,45,0,1,Doctorate,0
17099,14,M,9,0.87,55,5,0,HighSchool,0
17100,14,M,9,0.65,90,6,3,Bachelor,0
17101,14,M,9,0.75,94,8,0,Master,0
17102,14,M,9,0.93,42,6,3,Master,0
17103,11,M,6,0.83,87,4,0,Doctorate,1
17104,11,F,6,0.96,69,3,2,Master,0
17105,12,F,7,0.96,74,5,2,Bachelor,0
17106,13,M,8,0.89,95,1,4,Doctorate,0
17107,13,M,8,0.98,69,5,0,HighSchool,0
17108,11,F,6,0.64,80,7,4,MiddleSchool,1
17109,11,M,6,0.96,40,7,1,Master,0
17110,13,M,8,0.61,56,0,0,Master,1
17111,11,M,6,0.8,57,3,4,HighSchool,0
17112,15,M,10,0.99,85,1,0,Doctorate,1
17113,11,M,6,0.9,58,7,3,Doctorate,0
17114,13,F,8,0.63,49,8,3,MiddleSchool,1
17115,14,F,9,0.72,91,3,3,Master,0
17116,12,F,7,0.7,83,1,0,Master,0
17117,14,F,9,0.69,72,2,3,Master,0
17118,11,M,6,0.77,62,3,2,MiddleSchool,0
17119,15,F,10,0.88,95,7,0,Doctorate,0
17120,13,M,8,0.92,68,0,3,Doctorate,0
17121,14,M,9,0.76,68,8,2,MiddleSchool,1
17122,12,M,7,0.63,74,8,3,HighSchool,1
17123,15,M,10,0.62,63,2,3,Master,0
17124,12,M,7,0.73,62,1,1,Doctorate,1
17125,14,F,9,0.61,50,7,4,MiddleSchool,0
17126,11,F,6,0.67,57,8,1,Master,0
17127,13,F,8,0.69,72,5,1,HighSchool,0
17128,12,M,7,0.67,46,1,1,HighSchool,1
17129,15,F,10,0.88,45,7,4,Bachelor,1
17130,15,F,10,0.64,52,7,4,MiddleSchool,1
17131,14,M,9,0.86,87,0,1,HighSchool,1
17132,14,F,9,0.93,48,0,3,MiddleSchool,0
17133,11,F,6,0.75,41,8,2,Master,0
17134,14,F,9,0.81,58,6,2,Master,1
